着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数タイム指数(通常)タイム指数マスター,ﾀｲﾑ指数Mタイム指数(通常)タイム指数マスター,ｽﾀｰﾄ指数,追走指数,上がり指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),race_id
4,4,7,アラタ,牡6,57,横山武史,2:00.2,クビ,**,**,**,**,**,7-7-8-8,35.2,10.4,5,484(+24),,,,[東]和田勇介,村田能光,650.0,202306010111
5,1,1,マテンロウレオ,牡4,57.5,横山和生,2:00.3,クビ,**,**,**,**,**,10-10-8-9,35.2,6.0,3,478(+2),,,,[西]昆貢,寺田千代乃,430.0,202306010111
6,8,15,レッドランメルト,牡4,55,北村宏司,2:00.5,1,**,**,**,**,**,4-5-5-2,35.8,8.3,4,510(0),,,,[東]国枝栄,東京ホースレーシング,,202306010111
7,4,8,カレンルシェルブル,牡5,56,斎藤新,2:00.5,ハナ,**,**,**,**,**,13-13-13-13,35.2,10.5,6,508(-4),,,,[西]安田翔伍,鈴木隆司,,202306010111
8,7,13,フォワードアゲン,セ6,54,江田照男,2:00.5,クビ,**,**,**,**,**,11-11-13-13,35.1,147.0,17,436(0),,,,[東]中野栄治,浅川皓司,,202306010111
9,6,11,ラーゴム,牡5,58,バシュロ,2:00.5,アタマ,**,**,**,**,**,13-13-11-9,35.3,18.8,9,528(-1),,,,[西]斉藤崇史,林正道,,202306010111
10,8,17,エヴァーガーデン,牝6,53,丹内祐次,2:00.9,2,**,**,**,**,**,4-3-3-2,36.4,74.1,14,496(+6),,,,[東]深山雅史,コスモヴューファーム,,202306010111
11,3,6,スカーフェイス,牡7,56,石橋脩,2:00.9,クビ,**,**,**,**,**,17-17-17-17,35.1,63.6,13,462(+8),,,,[西]橋田満,伊藤佳幸,,202306010111
12,2,4,レインカルナティオ,牡6,55,石川裕紀,2:00.9,アタマ,**,**,**,**,**,7-9-8-9,35.8,23.6,10,506(+6),,,,[東]小西一男,サンデーレーシング,,202306010111
13,5,9,ヒュミドール,セ7,56,田辺裕信,2:01.2,1.3/4,**,**,**,**,**,15-16-15-15,35.7,138.3,16,464(+2),,,,[東]小手川準,サンライズ,,202306010111
14,6,12,ウインキートス,牝6,55,松岡正海,2:01.3,3/4,**,**,**,**,**,2-2-3-5,36.7,14.8,8,486(+8),,,,[東]宗像義忠,ウイン,,202306010111
15,5,10,コスモカレンドゥラ,牡7,56,柴田大知,2:01.4,3/4,**,**,**,**,**,3-3-2-4,37.0,99.5,15,474(+4),,,,[東]田中博康,ビッグレッドファーム,,202306010111
16,7,14,ワンダフルタウン,牡5,58,津村明秀,2:01.6,3/4,**,**,**,**,**,15-13-15-15,36.1,38.9,11,482(+8),,,,[西]高橋義忠,三田昌宏,,202306010111
17,8,16,ゴールドスミス,セ9,57,大野拓弥,2:01.8,1.1/2,**,**,**,**,**,11-11-11-12,36.6,40.5,12,534(+6),,,,[東]高柳瑞樹,ゴドルフィン,,202306010111
1,1,1,ローシャムパーク,牡4,57,戸崎圭太,2:00.2,,**,,,,,6-6-4-4,34.8,1.4,1,502(+8),,,,[東]田中博康,サンデーレーシング,"1,140.0",202306010112
2,8,13,ボーンディスウェイ,牡4,57,石橋脩,2:00.4,1.1/4,**,,,,,4-4-3-2,35.1,8.2,3,494(+4),,,,[東]牧光二,平田修,460.0,202306010112
3,6,10,アドマイヤハレー,牡5,58,バシュロ,2:01.0,3.1/2,**,,,,,10-10-9-8,35.1,11.2,4,478(+6),,,,[東]宮田敬介,近藤旬子,290.0,202306010112
4,8,14,マイネルクリソーラ,牡4,57,Ｍ．デム,2:01.1,3/4,**,,,,,8-8-9-10,35.3,5.5,2,458(0),,,,[東]中野栄治,サラブレッドクラブ・ラフィアン,170.0,202306010112
5,5,7,ヴェールランス,牡4,57,横山武史,2:01.2,1/2,**,,,,,3-3-2-2,36.0,18.2,5,442(-6),,,,[西]藤岡健一,社台レースホース,114.0,202306010112
6,3,4,マイネルステレール,牡7,58,丹内祐次,2:01.3,1/2,**,,,,,4-5-6-4,35.8,201.5,12,488(+2),,,,[東]菊川正達,サラブレッドクラブ・ラフィアン,,202306010112
7,3,3,ポッドヴァイン,牡4,57,横山和生,2:01.4,3/4,**,,,,,8-9-12-13,35.4,89.1,10,420(+8),,,,[東]小野次郎,小川眞査雄,,202306010112
8,2,2,ヤマニンプレシオサ,牝6,56,木幡巧也,2:01.4,ハナ,**,,,,,7-7-6-6,35.8,162.9,11,480(0),,,,[東]辻哲英,土井肇,,202306010112
9,4,5,タイセイドリーマー,牡5,58,三浦皇成,2:01.6,1.1/4,**,,,,,10-12-13-12,35.4,57.3,7,512(+6),,,,[西]矢作芳人,田中成奉,,202306010112
10,7,12,ノーダブルディップ,牡5,58,津村明秀,2:01.7,クビ,**,,,,,13-13-6-6,36.2,42.3,6,544(+6),,,,[東]古賀慎明,丸山担,,202306010112
11,7,11,ウインチェレステ,牡5,58,松岡正海,2:01.8,1/2,**,,,,,1-1-1-1,36.7,58.7,8,504(-8),,,,[東]畠山吉宏,ウイン,,202306010112
12,5,8,パトリックハンサム,牡4,57,勝浦正樹,2:02.5,4,**,,,,,10-10-9-8,36.6,59.8,9,472(+10),,,,[東]菊沢隆徳,宮崎俊也,,202306010112
13,6,9,パワータイショウ,牡4,56,永野猛蔵,2:02.6,1,**,,,,,13-13-14-14,36.3,291.7,14,498(-2),,,,[西]村山明,西村新一郎,,202306010112
14,4,6,スラップショット,セ5,58,大野拓弥,2:03.4,5,**,,,,,2-2-4-10,38.0,225.2,13,498(-4),,,,[東]大竹正博,ノースヒルズ,,202306010112
1,3,6,リネンマリン,牝3,54,内田博幸,1:12.4,,**,,,,,2-2,38.1,1.8,1,488(+8),,,,[東]深山雅史,戸山光男,550.0,202306010201
2,1,2,スティルディマーレ,牡3,56,横山武史,1:12.8,2.1/2,**,,,,,1-1,38.6,3.5,2,528(+6),,,,[東]国枝栄,キャロットファーム,220.0,202306010201
3,8,15,ベルウッドタイガー,牡3,56,Ｍ．デム,1:12.8,クビ,**,,,,,5-4,38.0,7.7,3,438(+6),,,,[東]和田雄二,鈴木照雄,140.0,202306010201
4,2,4,シティウォリアー,牝3,54,杉原誠人,1:13.7,5,**,,,,,6-6,38.6,79.9,9,454(+10),,,,[東]稲垣幸雄,高昭牧場,83.0,202306010201
5,7,13,ピーチコーラル,牝3,51,佐々木大,1:13.9,1,**,,,,,10-10,38.4,267.4,12,408(-4),,,,[東]辻哲英,前田ファーム,55.0,202306010201
6,4,8,シンデレラスマイル,牝3,54,武藤雅,1:14.0,1/2,**,,,,,14-13,38.1,10.3,4,432(+4),,,,[東]武藤善則,佐々木雄二,,202306010201
7,2,3,シェイクオンイット,牡3,56,丹内祐次,1:14.3,1.3/4,**,,,,,12-10,38.7,252.8,11,484(+8),,,,[東]清水英克,コスモヴューファーム,,202306010201
8,4,7,モノノフイエロー,牡3,56,伊藤工真,1:14.5,1.1/4,**,,,,,10-9,39.0,29.0,7,450(0),,,,[東]伊坂重信,ウエスト．フォレスト．ステイブル,,202306010201
9,6,11,テリオスノア,牝3,54,三浦皇成,1:14.5,ハナ,**,,,,,3-3,39.9,31.4,8,458(-6),,,,[東]田島俊明,鈴木美江子,,202306010201
10,8,16,オスカーレイ,牝3,52,山田敬士,1:14.6,1/2,**,,,,,6-7,39.5,503.5,15,406(+6),,,,[東]小桧山悟,森保彦,,202306010201
11,7,14,ジャッカルズサン,牡3,55,秋山稔樹,1:14.7,3/4,**,,,,,8-10,39.5,427.0,14,426(+6),,,,[東]浅野洋一,木部厳生,,202306010201
12,1,1,ライヴケチャップ,牝3,53,永野猛蔵,1:15.2,3,**,,,,,12-14,39.5,26.7,6,500(+8),,,,[東]尾形和幸,澤田孝之,,202306010201
13,6,12,デルマツキオトシ,牡3,56,的場勇人,1:15.2,クビ,**,,,,,8-7,40.0,383.9,13,460(+4),,,,[東]的場均,浅沼廣幸,,202306010201
14,3,5,グランフォーブル,牡3,56,丸山元気,1:16.4,7,**,,,,,15-15,40.0,20.0,5,464(-6),,,,[東]土田稔,飯田訓大,,202306010201
15,5,9,トムワールド,牡3,54,小林凌大,1:17.1,4,**,,,,,16-16,39.9,564.2,16,450(-2),,,,[東]伊藤伸一,柳橋俊昭,,202306010201
16,5,10,リュバンスリーズ,牝3,52,原優介,1:17.7,3.1/2,**,,,,,3-4,43.2,116.2,10,418(+4),,,,[東]小手川準,小野寺悠太,,202306010201
1,2,4,エスシービビ,牝3,54,横山武史,1:56.3,,**,,,,,1-1-1-1,39.6,6.5,4,458(-14),,,,[東]加藤士津,工藤圭司,550.0,202306010202
2,7,13,レジュークレール,牝3,52,原優介,1:56.8,3,**,,,,,3-3-3-3,39.7,3.9,2,442(-4),,,,[東]青木孝文,山下貴,220.0,202306010202
3,4,8,ジュタドール,牝3,54,木幡巧也,1:57.1,1.3/4,**,,,,,2-2-2-2,40.3,5.9,3,478(+4),,,,[東]牧光二,諸岡慶,140.0,202306010202
4,1,1,テンホワイトラブ,牝3,54,田辺裕信,1:57.3,1,**,,,,,4-3-3-3,40.3,2.2,1,506(+2),,,,[東]小西一男,天白泰司,83.0,202306010202
5,8,16,ジューンリリー,牝3,54,松岡正海,1:57.5,1.1/4,**,,,,,6-5-5-5,40.3,27.0,6,450(-6),,,,[東]堀内岳志,手嶋美季,55.0,202306010202
6,2,3,ヒラリーステップ,牝3,54,柴田大知,1:57.7,1.1/4,**,,,,,11-11-7-8,40.1,92.3,8,462(-2),,,,[東]天間昭一,ビッグレッドファーム,,202306010202
7,3,6,カヤドーブラック,牝3,53,永野猛蔵,1:58.2,3,**,,,,,11-11-11-10,40.2,239.6,14,464(+6),,,,[東]黒岩陽一,黒澤尚,,202306010202
8,4,7,アルマドゥーラ,牝3,52,藤田菜七,1:58.5,2,**,,,,,16-15-15-14,39.4,167.3,11,454(0),,,,[東]根本康広,田頭勇貴,,202306010202
9,6,12,カナデルアイ,牝3,54,武藤雅,1:58.6,1/2,**,,,,,7-7-7-6,41.1,51.9,7,464(+4),,,,[東]水野貴広,佐山元章,,202306010202
10,6,11,デオヴォレンティ,牝3,54,江田照男,1:58.6,クビ,**,,,,,9-10-11-12,40.6,311.6,15,454(0),,,,[東]大江原哲,岡田牧雄,,202306010202
11,1,2,クレアチョウサン,牝3,54,石川裕紀,1:58.8,3/4,**,,,,,13-13-13-13,40.4,206.9,12,476(+12),,,,[東]石毛善彦,チョウサン,,202306010202
12,7,14,メグ,牝3,54,菊沢一樹,1:58.8,ハナ,**,,,,,8-8-7-8,41.3,224.0,13,488(-2),,,,[東]勢司和浩,木村廣太,,202306010202
13,8,15,セントマーガレット,牝3,54,丸山元気,1:59.4,3.1/2,**,,,,,9-9-5-6,42.1,8.9,5,462(0),,,,[東]金成貴史,シルクレーシング,,202306010202
14,5,9,サイモンカリン,牝3,54,野中悠太,1:59.6,1.1/4,**,,,,,15-15-16-16,39.9,346.7,16,448(+6),,,,[東]根本康広,澤田昭紀,,202306010202
15,3,5,ケレンシア,牝3,54,杉原誠人,2:00.0,2.1/2,**,,,,,4-5-7-10,42.5,121.7,10,466(+20),,,,[東]村田一誠,ミルファーム,,202306010202
16,5,10,フレンドリーサン,牝3,52,横山琉人,2:00.0,クビ,**,,,,,13-13-14-15,41.2,96.6,9,450(+6),,,,[東]大和田成,増山武志,,202306010202
1,2,4,ハードワイヤード,牡3,56,ムルザバ,1:12.8,,**,,,,,1-1,38.0,3.8,2,510(0),,,,[東]加藤征弘,ゴドルフィン,620.0,202306010203
2,3,6,ニットウバジル,牡3,54,横山琉人,1:13.1,2,**,,,,,7-7,37.5,33.5,9,510(0),,,,[東]高橋文雅,日東牧場,250.0,202306010203
3,7,13,カサブランカキッド,牡3,56,横山武史,1:13.6,2.1/2,**,,,,,5-3,38.2,4.7,3,518(0),,,,[東]和田勇介,山本雅道,160.0,202306010203
4,2,3,ジェイエルトランス,牝3,52,小林凌大,1:13.6,ハナ,**,,,,,3-2,38.5,49.5,11,408(0),,,,[東]小西一男,橋元幸人,93.0,202306010203
5,5,10,パネース,牡3,56,木幡巧也,1:14.3,4,**,,,,,7-3,38.6,12.2,5,458(0),,,,[東]牧光二,天堀忠博,62.0,202306010203
6,6,11,マロンドレ,牡3,56,菅原明良,1:14.3,ハナ,**,,,,,5-3,39.0,33.3,8,456(0),,,,[東]大竹正博,伊藤功一,,202306010203
7,8,16,テマリ,牝3,52,藤田菜七,1:14.4,クビ,**,,,,,7-9,38.7,38.9,10,412(0),,,,[東]深山雅史,武田浩典,,202306010203
8,5,9,カツノトクシン,牡3,56,江田照男,1:14.6,1.1/4,**,,,,,12-12,38.2,32.2,7,430(0),,,,[東]萱野浩二,聖心台牧場,,202306010203
9,3,5,オスマン,牡3,55,永野猛蔵,1:14.7,1/2,**,,,,,7-7,39.0,90.5,13,488(0),,,,[東]加藤和宏,小原準一郎,,202306010203
10,4,7,エイジアンスター,牡3,56,田辺裕信,1:14.7,クビ,**,,,,,11-11,38.7,2.8,1,520(0),,,,[東]手塚貴久,藤田在子,,202306010203
11,7,14,モイスチャー,牡3,53,水沼元輝,1:15.2,3,**,,,,,14-14,38.7,236.3,15,504(0),,,,[東]加藤和宏,ミルファーム,,202306010203
12,4,8,サンライズアップ,牡3,56,原田和真,1:15.4,1.1/2,**,,,,,12-13,39.0,272.8,16,440(0),,,,[東]堀内岳志,本杉芳郎,,202306010203
13,1,2,クラウンエンペラー,牡3,54,小林脩斗,1:15.8,2.1/2,**,,,,,15-14,39.1,27.1,6,430(0),,,,[東]田島俊明,矢野恭裕,,202306010203
14,6,12,ロッシーニ,牝3,54,内田博幸,1:15.9,1/2,**,,,,,2-3,40.9,64.0,12,462(0),,,,[東]深山雅史,田頭勇貴,,202306010203
15,1,1,エイシンデネボラ,牝3,54,菊沢一樹,1:16.5,3.1/2,**,,,,,16-14,39.6,93.0,14,526(0),,,,[東]勢司和浩,栄進堂,,202306010203
16,8,15,メイショウイセ,牡3,56,石川裕紀,1:16.8,1.1/2,**,,,,,3-9,41.7,7.7,4,444(0),,,,[東]高柳瑞樹,松本好雄,,202306010203
1,7,9,スリーエクスプレス,牡4,56,永野猛蔵,2:36.9,,**,,,,,7-7-1-1,40.1,2.0,1,492(+6),,,,[東]伊藤圭三,永井商事,800.0,202306010204
2,6,7,フクノエヴリー,牡4,57,松岡正海,2:37.3,2.1/2,**,,,,,8-7-2-2,40.2,3.8,2,520(-8),,,,[東]堀内岳志,福島祐子,320.0,202306010204
3,4,4,サトノバトラー,セ5,58,石川裕紀,2:37.9,4,**,,,,,4-4-5-5,40.3,41.4,7,508(+6),,,,[東]堀宣行,里見治,200.0,202306010204
4,2,2,カイザーレオン,牡4,57,ムルザバ,2:37.9,ハナ,**,,,,,4-4-5-5,40.3,5.0,3,478(+4),,,,[東]伊坂重信,ノルマンディーサラブレッドレーシング,120.0,202306010204
5,8,10,ヴラディア,牡4,57,丸山元気,2:38.3,2,**,,,,,10-10-10-7,40.1,69.9,9,484(+4),,,,[東]小西一男,小泉修,80.0,202306010204
6,3,3,コパノオースティン,セ4,55,横山琉人,2:39.3,6,**,,,,,9-9-9-7,41.3,246.5,11,506(+2),,,,[西]村山明,小林祥晃,,202306010204
7,5,5,ロードレアル,牡4,57,バシュロ,2:39.4,1/2,**,,,,,2-2-3-3,42.0,14.9,5,464(+2),,,,[東]堀内岳志,ロードホースクラブ,,202306010204
8,7,8,キアヌマウナ,牝5,56,黛弘人,2:39.8,2.1/2,**,,,,,10-10-10-11,41.6,114.5,10,498(+20),,,,[東]和田雄二,ターフ・スポート,,202306010204
9,1,1,パワーエンブレム,牡4,57,宮崎北斗,2:40.0,1,**,,,,,2-2-3-3,42.6,43.8,8,506(+4),,,,[東]中川公成,京都ホースレーシング,,202306010204
10,8,11,エコロエース,牡4,57,丹内祐次,2:40.8,5,**,,,,,4-4-5-10,43.1,16.3,6,510(0),,,,[東]矢野英一,原村正紀,,202306010204
11,6,6,タイキマクスウェル,牡4,57,木幡巧也,2:41.8,6,**,,,,,1-1-5-7,44.1,9.3,4,514(+4),,,,[東]伊藤大士,大樹ファーム,,202306010204
1,2,3,シルバージュエリー,牝3,54,杉原誠人,1:35.5,,**,,,,,2-1-1,35.6,7.1,4,452(0),,,,[東]加藤士津,Ｇ１レーシング,620.0,202306010205
2,1,1,リーリオブランコ,牝3,53,秋山稔樹,1:36.0,3.1/2,**,,,,,3-3-4,35.5,24.7,7,430(0),,,,[東]清水英克,スマイルファーム,250.0,202306010205
3,8,16,ウインレイアー,牝3,54,津村明秀,1:36.2,1,**,,,,,3-3-3,35.7,10.4,5,450(0),,,,[東]和田雄二,ウイン,160.0,202306010205
4,6,11,アシャカタカ,牡3,56,横山武史,1:36.3,1,**,,,,,1-2-2,36.0,3.2,1,472(0),,,,[東]鈴木伸尋,吉冨学,93.0,202306010205
5,2,4,クーラント,牝3,54,勝浦正樹,1:36.6,1.3/4,**,,,,,5-7-6,35.8,64.0,13,418(0),,,,[東]西田雄一,市瀬章,62.0,202306010205
6,3,6,ノーサンブリア,牝3,54,石橋脩,1:36.8,1,**,,,,,14-13-13,35.1,26.8,8,422(0),,,,[東]稲垣幸雄,シルクレーシング,,202306010205
7,6,12,ゼファーラーテル,牡3,56,北村宏司,1:37.1,2,**,,,,,14-15-14,35.1,45.7,9,448(0),,,,[東]高柳瑞樹,吉井盛治,,202306010205
8,3,5,ラブウェイ,牝3,54,柴田大知,1:37.2,クビ,**,,,,,11-10-10,36.0,58.1,12,434(0),,,,[東]和田雄二,増田陽一,,202306010205
9,4,7,ボールズピラミッド,牡3,56,三浦皇成,1:37.3,1/2,**,,,,,5-5-5,36.6,4.0,2,466(0),,,,[東]戸田博文,窪田芳郎,,202306010205
10,7,13,サラアデール,牝3,54,田辺裕信,1:37.3,ハナ,**,,,,,11-12-6,36.0,4.8,3,462(0),,,,[東]伊藤大士,玉腰勇吉,,202306010205
11,8,15,コロラドテソーロ,牝3,54,木幡巧也,1:37.4,クビ,**,,,,,10-10-10,36.2,84.7,15,452(0),,,,[東]勢司和浩,了徳寺健二ホールディングス,,202306010205
12,5,9,エルフィンドール,牝3,54,的場勇人,1:37.5,1,**,,,,,11-8-10,36.6,52.0,10,456(0),,,,[東]的場均,静内白井牧場,,202306010205
13,7,14,リンポポヴァリー,牝3,54,武藤雅,1:39.0,9,**,,,,,8-13-15,37.4,140.8,16,424(0),,,,[東]水野貴広,ディアレストクラブ,,202306010205
14,4,8,ヒマワリムスメ,牝3,54,松岡正海,1:39.2,1.1/2,**,,,,,5-8-9,38.2,74.7,14,418(0),,,,[東]堀内岳志,前田亘輝,,202306010205
15,5,10,オータムエッジ,牡3,56,原田和真,1:39.7,3,**,,,,,9-5-6,39.1,57.0,11,468(0),,,,[東]金成貴史,レッドマジック,,202306010205
16,1,2,デザイアーフェーム,牡3,56,田中勝春,1:40.0,1.1/2,**,,,,,16-16-16,37.4,17.2,6,500(0),,,,[東]松永康利,小林竜太郎,,202306010205
1,1,2,モルトヴェローチェ,牡3,56,大野拓弥,2:01.2,,**,,,,,9-8-7-6,35.3,4.6,2,452(-6),,,,[東]大竹正博,ＤＭＭドリームクラブ,550.0,202306010206
2,3,5,ヤングローゼス,セ3,56,バシュロ,2:01.6,2.1/2,**,,,,,3-4-3-3,36.1,6.9,4,502(+6),,,,[東]手塚貴久,藤田晋,220.0,202306010206
3,2,3,ヴァンナチュール,牡3,56,津村明秀,2:01.8,1.1/4,**,,,,,1-1-1-1,36.4,7.0,5,460(+8),,,,[東]林徹,徳永雅樹,140.0,202306010206
4,4,7,シルバーニース,牝3,54,横山武史,2:02.0,1,**,,,,,5-5-4-4,36.3,4.7,3,446(-4),,,,[東]田村康仁,亀井哲也,83.0,202306010206
5,1,1,ハイファイヴ,牡3,56,松岡正海,2:02.0,ハナ,**,,,,,3-3-4-4,36.4,50.5,10,502(+14),,,,[東]堀内岳志,吉田安惠,55.0,202306010206
6,6,11,ペリプルス,牡3,56,柴田大知,2:02.5,3,**,,,,,15-14-14-12,36.0,143.0,12,438(-2),,,,[東]佐藤吉勝,ビッグレッドファーム,,202306010206
7,8,15,グリーングラシア,牡3,56,木幡巧也,2:02.5,クビ,**,,,,,8-8-7-8,36.5,55.1,11,490(0),,,,[東]武市康男,矢野恭裕,,202306010206
8,3,6,トーセンダリア,牝3,54,北村宏司,2:02.5,ハナ,**,,,,,16-16-16-15,35.7,19.6,8,440(0),,,,[東]古賀慎明,島川隆哉,,202306010206
9,8,16,モリーダーリン,牝3,54,菅原明良,2:02.8,1.3/4,**,,,,,2-2-2-2,37.4,4.2,1,484(-2),,,,[東]国枝栄,タイヘイ牧場,,202306010206
10,6,12,コスモオピニオン,牡3,56,丹内祐次,2:02.8,アタマ,**,,,,,5-5-6-6,37.0,18.8,7,484(+2),,,,[東]黒岩陽一,ビッグレッドファーム,,202306010206
11,8,17,フィールザクラウン,牡3,55,永野猛蔵,2:02.9,クビ,**,,,,,12-14-15-13,36.2,186.0,13,432(+6),,,,[東]伊藤大士,櫻井正,,202306010206
12,4,8,シンキングサベージ,牡3,56,三浦皇成,2:03.0,1/2,**,,,,,9-10-10-10,36.8,11.0,6,502(-2),,,,[東]鹿戸雄一,佐藤雄司,,202306010206
13,5,10,スマートローラ,牝3,54,武士沢友,2:03.0,クビ,**,,,,,5-7-7-8,37.1,531.0,17,416(-6),,,,[東]粕谷昌央,大川徹,,202306010206
14,5,9,フェアリーパイン,牝3,54,野中悠太,2:03.1,1/2,**,,,,,12-10-10-10,36.9,508.4,16,452(-8),,,,[東]新開幸一,飯島利彦,,202306010206
15,7,13,アリーチェ,牝3,51,佐々木大,2:03.4,1.3/4,**,,,,,11-10-10-13,37.2,238.2,14,432(-6),,,,[東]戸田博文,小濱忠一,,202306010206
16,7,14,メイショウカガ,牡3,56,石橋脩,2:04.0,3.1/2,**,,,,,17-17-16-17,37.2,19.8,9,480(-2),,,,[東]高柳瑞樹,松本好雄,,202306010206
17,2,4,ヒーステソーロ,牡3,54,原優介,2:04.3,2,**,,,,,12-13-13-16,37.9,392.5,15,496(+12),,,,[東]西田雄一,了徳寺健二ホールディングス,,202306010206
1,6,12,カイタロー,牡4,58,田辺裕信,1:11.5,,**,,,,,2-2,37.8,7.6,4,478(+16),,,,[東]和田雄二,本田恒雄,800.0,202306010207
2,5,9,トーアスカーレット,牝4,56,菊沢一樹,1:11.7,1.1/4,**,,,,,13-12,36.7,12.1,6,480(+2),,,,[東]勢司和浩,高山ランド,320.0,202306010207
3,2,3,パイツィーレン,牝4,56,横山武史,1:11.8,3/4,**,,,,,6-6,37.6,22.2,11,452(+10),,,,[東]鈴木伸尋,ウエスト．フォレスト．ステイブル,200.0,202306010207
4,3,5,キャプテンローレル,牡4,58,三浦皇成,1:11.9,クビ,**,,,,,8-6,37.5,59.5,12,476(-13),,,,[東]田村康仁,ローレルレーシング,120.0,202306010207
5,6,11,ヴァンデリオン,牡6,58,Ｍ．デム,1:11.9,クビ,**,,,,,3-3,38.0,4.6,2,496(-2),,,,[東]根本康広,サザンホールディング,80.0,202306010207
6,4,8,ニシノリース,牝5,56,丸山元気,1:12.0,3/4,**,,,,,10-11,37.3,16.3,9,440(0),,,,[東]土田稔,西山茂行,,202306010207
7,7,14,ジェネラルウィル,牝4,56,バシュロ,1:12.1,クビ,**,,,,,10-8,37.5,9.3,5,474(-4),,,,[東]嘉藤貴行,キャロットファーム,,202306010207
8,1,2,リオンラファール,セ4,56,小林凌大,1:12.1,クビ,**,,,,,8-8,37.7,7.4,3,530(0),,,,[東]矢野英一,ノルマンディーサラブレッドレーシング,,202306010207
9,4,7,アニージョ,牡4,58,柴田大知,1:12.2,1/2,**,,,,,15-16,37.1,15.3,8,524(0),,,,[東]畠山吉宏,ローレルレーシング,,202306010207
10,3,6,トランペットシェル,セ6,55,佐々木大,1:12.9,4,**,,,,,6-8,38.6,16.4,10,500(+8),,,,[東]大江原哲,谷掛龍夫,,202306010207
11,1,1,ケイティマジック,牡4,58,丹内祐次,1:12.9,クビ,**,,,,,16-12,37.5,65.9,13,492(+10),,,,[東]清水英克,瀧本和義,,202306010207
12,5,10,マスケティアーズ,牡5,56,山田敬士,1:13.1,3/4,**,,,,,13-12,38.1,504.2,16,476(+14),,,,[東]小桧山悟,加藤徹,,202306010207
13,2,4,スクリーンショット,牝4,56,木幡巧也,1:13.2,1/2,**,,,,,1-1,39.5,4.3,1,500(+6),,,,[東]杉浦宏昭,小林善一,,202306010207
14,8,15,ハクサンセレーネ,牝4,54,小林脩斗,1:13.9,4,**,,,,,5-4,39.9,108.3,14,438(+4),,,,[東]新開幸一,河崎五市,,202306010207
15,7,13,サクラトップメジャ,牝5,54,横山琉人,1:14.0,1/2,**,,,,,12-15,39.1,231.4,15,434(-6),,,,[東]武市康男,トップフェロウ,,202306010207
16,8,16,トランザクト,牡5,58,内田博幸,1:14.0,クビ,**,,,,,3-5,40.1,13.7,7,530(+24),,,,[東]武藤善則,明栄商事,,202306010207
1,8,11,ダイシンクローバー,セ7,61,森一馬,3:38.4,,,,,,,5-5-2-2,13.7,4.4,2,486(-4),,,,[西]安田隆行,大八木信行,"1,674.5",202306010208
2,8,10,ヤマニンマヒア,牡7,60,石神深一,3:38.5,クビ,,,,,,10-10-8-5,13.7,6.5,4,460(+4),,,,[東]辻哲英,土井肇,667.0,202306010208
3,7,9,ジェミニキング,セ7,61,難波剛健,3:38.7,1.1/4,,,,,,8-8-9-8,13.7,3.9,1,476(-12),,,,[西]服部利之,三宅勝俊,413.5,202306010208
4,6,6,エミーリオ,牡9,60,上野翔,3:38.9,1.1/4,,,,,,7-7-4-2,13.7,76.6,11,496(-2),,,,[東]田中剛,加藤誠,250.0,202306010208
5,5,5,テリオスルイ,牡5,60,中村将之,3:39.1,1.1/2,,,,,,2-3-2-4,13.7,5.0,3,472(-10),,,,[西]松下武士,鈴木美江子,165.0,202306010208
6,3,3,フィードバック,セ7,60,草野太郎,3:39.3,1.1/4,,,,,,8-8-9-8,13.7,14.8,7,492(+2),,,,[東]鈴木伸尋,社台レースホース,,202306010208
7,2,2,シャンボールナイト,セ8,60,蓑島靖典,3:39.3,ハナ,,,,,,1-1-1-1,13.7,38.7,9,478(+6),,,,[東]武井亮,グリーンファーム,,202306010208
8,1,1,サンティーニ,セ8,61,五十嵐雄,3:39.4,アタマ,,,,,,5-5-5-6,13.7,7.5,5,502(+12),,,,[東]尾関知人,ターフ・スポート,,202306010208
9,6,7,アノ,牡7,60,北沢伸也,3:39.6,1.1/2,,,,,,10-11-11-11,13.7,26.4,8,454(0),,,,[西]鈴木孝志,武田浩典,,202306010208
