着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数タイム指数(通常)タイム指数マスター,ﾀｲﾑ指数Mタイム指数(通常)タイム指数マスター,ｽﾀｰﾄ指数,追走指数,上がり指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),race_id
4,5,10,スマイリンフィット,牝3,54,北村宏司,1:14.5,クビ,**,,,,,3-2,38.8,97.0,10,488(0),,,,[東]中舘英二,広尾レース,90.0,202006010204
5,3,6,ランバダフレイバー,牡3,56,内田博幸,1:14.7,1.1/4,**,,,,,5-5,38.8,107.1,11,438(0),,,,[東]久保田貴,尾田信夫,60.0,202006010204
6,2,4,フラテナ,牝3,54,丸田恭介,1:15.0,1.3/4,**,,,,,9-8,38.7,137.9,13,478(0),,,,[東]奥村武,ニューワールドレーシング,,202006010204
7,7,13,クロッチ,セ3,56,丹内祐次,1:15.4,2.1/2,**,,,,,8-9,39.4,15.7,4,470(0),,,,[東]杉浦宏昭,リトルブルーファーム,,202006010204
8,1,1,ビッグセント,牡3,56,嘉藤貴行,1:15.5,クビ,**,,,,,5-5,39.6,171.2,14,448(0),,,,[東]田中清隆,ビッグ,,202006010204
9,4,7,ヴェリズモ,牡3,56,ミナリク,1:15.5,クビ,**,,,,,1-1,39.9,11.7,3,462(0),,,,[東]加藤征弘,社台レースホース,,202006010204
10,8,15,ジャスパーシャイン,牡3,54,菅原明良,1:15.6,3/4,**,,,,,12-10,38.8,23.9,6,496(0),,,,[西]森秀行,加藤和夫,,202006010204
11,7,14,マヌイーア,牝3,54,柴田善臣,1:16.0,2.1/2,**,,,,,10-11,39.3,50.8,9,432(0),,,,[西]笹田和秀,青山洋一,,202006010204
12,3,5,ユニークマイア,牝3,54,柴田大知,1:16.0,クビ,**,,,,,15-14,38.4,128.6,12,414(0),,,,[東]和田雄二,吉田勝己,,202006010204
13,8,16,フクノソミュール,牝3,54,木幡初也,1:16.1,クビ,**,,,,,10-11,39.4,179.8,15,466(0),,,,[東]粕谷昌央,福島祐子,,202006010204
14,4,8,タイガーロック,牡3,56,嶋田純次,1:16.7,3.1/2,**,,,,,2-2,41.1,47.2,7,414(0),,,,[東]小笠倫弘,伊東純一,,202006010204
15,5,9,プレイオネ,牝3,54,杉原誠人,1:17.1,2.1/2,**,,,,,15-16,39.5,264.3,16,456(0),,,,[東]石栗龍彦,ミルファーム,,202006010204
16,1,2,セイカフェニックス,牝3,51,藤田菜七,1:19.0,大,**,,,,,13-14,41.6,48.0,8,354(0),,,,[東]南田美知,久米大,,202006010204
1,4,7,フラワリングナイト,牝3,54,Ｍ．デム,2:02.2,,**,,,,,11-11-7-2,35.4,3.8,3,434(+8),,,,[東]金成貴史,レッドマジック,510.0,202006010205
2,8,16,スペースシップ,牡3,56,丹内祐次,2:02.5,2,**,,,,,4-5-3-2,36.1,3.3,2,496(+12),,,,[東]国枝栄,ビッグレッドファーム,200.0,202006010205
3,5,9,ウシュバテソーロ,牡3,56,江田照男,2:02.5,クビ,**,,,,,10-10-11-7,35.3,6.8,4,516(+4),,,,[東]高木登,了徳寺健二ホールディングス,130.0,202006010205
4,1,1,アルディエンテ,牡3,56,横山武史,2:02.6,クビ,**,,,,,9-9-6-2,36.0,27.7,7,480(-10),,,,[東]古賀慎明,Ｇ１レーシング,77.0,202006010205
5,5,10,マスターワーク,牝3,54,マーフィ,2:02.9,2,**,,,,,3-3-3-2,36.6,3.2,1,488(+2),,,,[東]鹿戸雄一,キャロットファーム,51.0,202006010205
6,4,8,ウインアルカンナ,牝3,54,原田和真,2:03.0,クビ,**,,,,,6-6-7-7,36.2,15.2,5,444(-4),,,,[東]武市康男,ウイン,,202006010205
7,7,14,コスモブルーノーズ,牡3,56,柴田大知,2:03.2,1.1/4,**,,,,,2-2-2-2,37.0,35.7,8,408(+2),,,,[東]黒岩陽一,ビッグレッドファーム,,202006010205
8,3,6,ベルブション,牡3,56,北村宏司,2:03.2,クビ,**,,,,,7-7-9-11,36.2,179.4,11,480(+28),,,,[東]青木孝文,子安裕樹,,202006010205
9,3,5,ウインルモンド,牡3,56,武藤雅,2:03.7,3,**,,,,,13-13-12-11,36.4,218.1,12,482(+22),,,,[東]水野貴広,ウイン,,202006010205
10,6,11,ゼンダンスネーク,牝3,54,吉田豊,2:03.8,クビ,**,,,,,7-7-9-10,36.8,229.5,14,466(-4),,,,[東]土田稔,渡邊善男,,202006010205
11,7,13,ホウオウトラスト,牡3,56,津村明秀,2:03.8,クビ,**,,,,,1-1-1-1,37.7,52.4,9,490(+10),,,,[東]池上昌和,小笹芳央,,202006010205
12,2,4,メガフロート,牡3,56,丸山元気,2:03.9,クビ,**,,,,,12-12-13-13,36.4,16.9,6,452(+10),,,,[東]田中剛,シルクレーシング,,202006010205
13,2,3,カドフィール,牡3,56,木幡巧也,2:03.9,ハナ,**,,,,,14-14-14-14,35.8,99.1,10,436(+8),,,,[東]尾形和幸,佐藤壽男,,202006010205
14,8,15,ミスターサンライズ,牡3,54,木幡育也,2:05.4,9,**,,,,,4-3-3-7,39.1,220.6,13,446(-2),,,,[東]和田正一,古賀和夫,,202006010205
15,1,2,ティーポンド,牡3,56,嶋田純次,2:06.1,4,**,,,,,16-16-16-15,36.7,490.6,15,466(+2),,,,[東]伊藤伸一,深見富朗,,202006010205
16,6,12,スノープロー,牝3,52,菅原明良,2:06.5,2.1/2,**,,,,,15-15-15-15,37.4,554.4,16,424(-2),,,,[東]中野栄治,サラブレッドクラブ・ラフィアン,,202006010205
1,4,8,ヒラボククイーン,牝3,54,マーフィ,1:58.0,,**,,,,,2-1-1-1,40.4,5.7,3,462(0),,,,[東]国枝栄,平田牧場,600.0,202006010206
2,1,2,ナーシサステソーロ,牝3,54,武藤雅,1:58.2,1,**,,,,,3-4-4-3,40.3,7.7,4,426(0),,,,[東]奥平雅士,了徳寺健二ホールディングス,240.0,202006010206
3,3,6,アヴァニイ,牝3,54,ミナリク,1:58.7,3,**,,,,,13-12-8-8,39.9,5.1,2,518(0),,,,[東]加藤征弘,Ｃ．チェン,150.0,202006010206
4,4,7,アネモネテソーロ,牝3,54,大野拓弥,1:58.8,1/2,**,,,,,1-2-2-2,41.1,2.3,1,480(0),,,,[東]高木登,了徳寺健二ホールディングス,90.0,202006010206
5,7,13,ヤマトホープシップ,牝3,54,勝浦正樹,1:59.0,1.1/2,**,,,,,3-3-3-3,41.2,20.7,6,458(0),,,,[東]田村康仁,醍醐徹,60.0,202006010206
6,2,4,キーリア,牝3,54,黛弘人,1:59.3,1.3/4,**,,,,,7-8-7-6,40.7,33.8,8,456(0),,,,[東]中野栄治,カタオカファーム,,202006010206
7,1,1,レッドチアフル,牝3,54,北村宏司,2:00.0,4,**,,,,,7-7-4-5,42.0,10.5,5,424(0),,,,[東]中川公成,紅露純,,202006010206
8,8,15,タイドライン,牝3,54,松岡正海,2:00.1,クビ,**,,,,,14-14-12-11,40.4,62.7,12,460(0),,,,[東]田島俊明,藤田在子,,202006010206
9,8,16,バイオレットモーヴ,牝3,54,丹内祐次,2:00.4,2,**,,,,,16-16-14-12,40.3,338.3,16,470(0),,,,[東]竹内正洋,下河辺隆行,,202006010206
10,6,11,ミューズ,牝3,52,菅原明良,2:00.4,アタマ,**,,,,,11-11-8-8,41.6,45.1,10,478(0),,,,[東]竹内正洋,パニオロ,,202006010206
11,3,5,ドライブラン,牝3,54,木幡巧也,2:00.4,ハナ,**,,,,,3-4-6-7,42.0,21.7,7,462(0),,,,[東]牧光二,岡村善行,,202006010206
12,6,12,モンパスタン,牝3,54,嘉藤貴行,2:01.0,3.1/2,**,,,,,7-9-8-8,42.3,39.9,9,442(0),,,,[東]大和田成,諸江幸祐,,202006010206
13,7,14,ボンヌシャンス,牝3,54,田中勝春,2:02.2,7,**,,,,,10-12-15-12,41.9,52.4,11,482(0),,,,[東]宗像義忠,高橋文男,,202006010206
14,2,3,マジェスティカリー,牝3,53,野中悠太,2:02.8,3.1/2,**,,,,,14-14-15-15,42.4,141.5,14,468(0),,,,[東]本間忍,日進牧場,,202006010206
15,5,10,シャイニーステラ,牝3,54,江田照男,2:04.6,大,**,,,,,11-9-13-14,44.7,95.9,13,508(0),,,,[東]田村康仁,キャピタルクラブ,,202006010206
16,5,9,ルミア,牝3,54,丸田恭介,2:09.5,大,**,,,,,3-4-11-16,50.2,281.0,15,502(0),,,,[東]石栗龍彦,岡田隆寛,,202006010206
1,4,4,アルデエンブレム,牡4,56,宮崎北斗,2:37.2,,**,,,,,2-2-2-2,39.2,19.3,5,482(+2),,,,[西]清水久詞,中村忠彦,760.0,202006010207
2,3,3,トモジャタイクーン,牡5,57,津村明秀,2:37.3,3/4,**,,,,,7-7-6-5,39.0,33.3,7,506(-2),,,,[東]鈴木伸尋,吉冨学,300.0,202006010207
3,7,9,スタンサンセイ,牡4,56,マーフィ,2:37.4,クビ,**,,,,,4-4-4-3,39.3,1.5,1,546(+18),,,,[東]高橋文雅,吉田和美,190.0,202006010207
4,8,10,プレイングラン,牡4,56,丸山元気,2:37.7,1.3/4,**,,,,,7-7-4-5,39.5,4.6,2,476(-2),,,,[東]小西一男,スリースターズレーシング,110.0,202006010207
5,2,2,フラテルニテ,牝4,52,菅原明良,2:37.8,1/2,**,,,,,1-1-1-1,39.9,128.6,8,510(+22),,,,[東]戸田博文,北嶋義三,76.0,202006010207
6,6,7,エグジットラック,牡6,57,勝浦正樹,2:38.0,3/4,**,,,,,11-11-8-8,39.5,28.6,6,528(-2),,,,[東]田村康仁,戸賀智子,,202006010207
7,8,11,ユメノサキ,牡5,57,大野拓弥,2:38.4,2.1/2,**,,,,,6-6-7-7,40.0,11.5,4,556(+6),,,,[東]新開幸一,山田広太郎,,202006010207
8,5,5,サクセスファイター,牡4,56,田辺裕信,2:38.6,1.1/4,**,,,,,2-2-2-3,40.6,6.0,3,512(+12),,,,[東]中舘英二,高嶋哲,,202006010207
9,6,6,ロードザナドゥ,セ5,57,木幡巧也,2:40.1,9,**,,,,,9-9-9-8,41.4,353.2,11,472(-8),,,,[東]新開幸一,ロードホースクラブ,,202006010207
10,7,8,スズヨブラック,牡5,57,井上敏樹,2:40.3,1.1/4,**,,,,,9-9-11-10,41.4,341.0,10,484(0),,,,[東]松永康利,鈴木与四郎,,202006010207
11,1,1,プランスシャルマン,セ7,57,田中勝春,2:42.2,大,**,,,,,4-4-9-10,43.5,134.2,9,462(+2),,,,[東]畠山吉宏,村野康司,,202006010207
1,8,15,サトノユニゾン,セ5,57,マーフィ,1:11.8,,**,,,,,3-3,37.6,2.1,1,494(0),,,,[東]古賀慎明,サトミホースカンパニー,760.0,202006010208
2,8,16,エヌワイパフューム,牝4,54,大野拓弥,1:12.1,2,**,,,,,6-6,37.6,19.9,7,520(+22),,,,[東]武井亮,サンアンドコム,300.0,202006010208
3,5,10,アポロチーター,牡4,56,木幡巧也,1:12.1,ハナ,**,,,,,1-1,38.1,5.2,2,526(+12),,,,[東]岩戸孝樹,アポロサラブレッドクラブ,190.0,202006010208
4,2,3,ヒロミ,牡5,57,西田雄一,1:12.2,クビ,**,,,,,12-12,37.0,31.1,8,502(-2),,,,[東]加藤士津,了徳寺健二ホールディングス,110.0,202006010208
5,7,13,ナムラアイアイサー,牡4,54,菅原明良,1:12.2,クビ,**,,,,,9-10,37.3,10.1,6,482(+12),,,,[東]武市康男,奈村睦弘,76.0,202006010208
6,2,4,タマモキャペリン,牝4,54,武藤雅,1:12.2,アタマ,**,,,,,7-7,37.5,33.5,9,460(-2),,,,[東]水野貴広,タマモ,,202006010208
7,1,2,アマデウス,牡4,53,藤田菜七,1:12.3,クビ,**,,,,,3-4,38.1,7.8,3,466(+2),,,,[東]久保田貴,中西純穂,,202006010208
8,1,1,ナイスプリンセス,牝4,54,丸田恭介,1:12.4,1/2,**,,,,,9-10,37.5,10.0,5,460(+6),,,,[東]石栗龍彦,田畑利彦,,202006010208
9,4,8,ゴールドクロス,牡5,57,丸山元気,1:13.0,3.1/2,**,,,,,2-2,38.9,8.7,4,498(+16),,,,[東]小西一男,河内孝夫,,202006010208
10,3,6,スリーミネルバ,牝6,53,木幡育也,1:13.1,3/4,**,,,,,8-8,38.3,459.2,16,452(+4),,,,[東]柄崎孝,永井商事,,202006010208
11,7,14,ヴィーヴルサヴィ,セ5,57,丹内祐次,1:13.1,ハナ,**,,,,,3-4,38.9,116.8,11,504(+6),,,,[東]林徹,ライオンレースホース,,202006010208
12,6,12,チバタリアン,牝4,54,石川裕紀,1:13.2,1/2,**,,,,,9-8,38.3,223.3,13,426(-2),,,,[東]稲垣幸雄,井上久光,,202006010208
13,3,5,エナグリン,牡5,57,横山武史,1:13.2,アタマ,**,,,,,12-13,38.0,73.8,10,490(+18),,,,[東]伊藤大士,宮原廣伸,,202006010208
14,6,11,マサノシーザー,牡7,56,野中悠太,1:13.3,1/2,**,,,,,16-16,37.4,328.5,14,492(+8),,,,[東]清水英克,猪野毛雅人,,202006010208
15,4,7,ゲンパチカナ,牝4,54,岩部純二,1:13.5,1.1/4,**,,,,,14-14,37.9,332.7,15,452(+6),,,,[東]萱野浩二,平野武志,,202006010208
16,5,9,ロマンスガッサン,牝5,55,津村明秀,1:13.6,1/2,**,,,,,14-14,37.9,117.2,12,508(+26),,,,[東]鈴木伸尋,西村專次,,202006010208
1,1,1,カナシバリ,牝4,54,江田照男,1:53.2,,**,,,,,8-10-9-8,38.0,7.8,4,510(+6),,,,[東]竹内正洋,由井健太郎,"1,541.3",202006010209
2,8,16,アイファーキングズ,牡4,56,マーフィ,1:53.3,3/4,**,,,,,6-7-4-4,38.7,4.7,2,492(-12),,,,[西]鮫島一歩,中島稔,611.8,202006010209
3,5,10,パンコミード,牡5,57,Ｍ．デム,1:53.3,ハナ,**,,,,,4-4-5-5,38.6,3.0,1,534(-6),,,,[西]角居勝彦,金子真人ホールディングス,385.9,202006010209
4,6,11,アフターバーナー,セ6,57,田辺裕信,1:53.5,1.1/4,**,,,,,8-7-5-5,38.7,10.1,5,522(+8),,,,[東]伊藤圭三,ゴドルフィン,230.0,202006010209
5,1,2,スピアザゴールド,セ7,57,大野拓弥,1:53.7,1,**,,,,,11-11-9-9,38.5,13.5,6,500(0),,,,[東]久保田貴,キャロットファーム,150.0,202006010209
6,8,15,グレンマクナス,牡6,57,石橋脩,1:53.7,クビ,**,,,,,3-3-2-2,39.2,26.0,8,528(+2),,,,[東]牧光二,社台レースホース,,202006010209
7,4,7,ティターヌ,牡4,56,内田博幸,1:54.0,1.3/4,**,,,,,1-1-1-1,39.6,27.4,9,454(+2),,,,[東]栗田徹,スリーエイチレーシング,,202006010209
8,2,4,フクノグリュック,牡8,57,丹内祐次,1:54.0,クビ,**,,,,,6-6-7-7,39.1,290.5,13,524(+22),,,,[東]杉浦宏昭,福島祐子,,202006010209
9,3,5,シティーオブスター,牡4,56,丸山元気,1:54.2,1,**,,,,,13-13-14-11,38.4,13.6,7,512(+20),,,,[東]矢野英一,吉田和美,,202006010209
10,4,8,キャプチュード,牡5,57,武藤雅,1:54.6,2.1/2,**,,,,,15-15-14-12,38.8,483.5,16,484(+9),,,,[東]和田正一,ローレルレーシング,,202006010209
11,3,6,キャベンディッシュ,牡5,57,野中悠太,1:54.7,3/4,**,,,,,14-14-12-12,39.1,30.0,10,520(+16),,,,[東]小桧山悟,本杉芳郎,,202006010209
12,5,9,ハシカミ,牡7,57,山田敬士,1:55.4,4,**,,,,,16-15-14-15,39.6,480.7,15,474(-10),,,,[東]小桧山悟,中村勝彦,,202006010209
13,7,14,ポルタメント,牡4,56,北村友一,1:55.8,2.1/2,**,,,,,2-2-2-2,41.4,54.6,11,470(+4),,,,[東]中舘英二,前田幸治,,202006010209
14,2,3,マイネルボルソー,牡9,57,柴田大知,1:56.1,1.3/4,**,,,,,8-7-9-9,40.9,386.7,14,486(+4),,,,[東]中野栄治,サラブレッドクラブ・ラフィアン,,202006010209
15,6,12,ストロングライン,牡4,56,ミナリク,1:56.8,4,**,,,,,11-11-12-16,41.3,5.2,3,522(+2),,,,[西]西村真幸,ターフ・スポート,,202006010209
16,7,13,カフェアトラス,牡5,57,北村宏司,1:57.0,1,**,,,,,4-4-7-12,42.1,76.6,12,526(+6),,,,[東]古賀慎明,西川光一,,202006010209
1,4,6,サクセッション,牡3,56,マーフィ,1:33.4,,**,,,,,7-7-2,35.2,2.4,1,518(+10),,,,[東]国枝栄,キャロットファーム,"2,032.2",202006010210
2,5,8,ハーモニーマゼラン,牡3,56,大野拓弥,1:33.8,2.1/2,**,,,,,4-3-2,35.9,16.6,6,514(+10),,,,[東]牧光二,日下部勝徳,809.2,202006010210
3,5,9,サクラトゥジュール,牡3,56,石橋脩,1:33.8,ハナ,**,,,,,6-5-2,35.7,3.9,2,486(+10),,,,[東]堀宣行,さくらコマース,504.6,202006010210
4,4,7,ゼンノジャスタ,牡3,56,田中健,1:33.8,ハナ,**,,,,,9-8-8,35.1,11.2,5,476(+8),,,,[西]浅見秀一,大迫久美子,300.0,202006010210
5,2,2,ドゥーベ,牡3,56,北村友一,1:33.9,3/4,**,,,,,2-3-5,36.0,4.9,3,490(0),,,,[西]音無秀孝,サンデーレーシング,200.0,202006010210
6,8,15,ラッシュアップ,牡3,56,Ｍ．デム,1:34.0,1/2,**,,,,,13-11-9,34.7,30.3,7,534(+2),,,,[東]金成貴史,社台レースホース,,202006010210
7,6,11,アイスシェルフ,牡3,56,丸山元気,1:34.0,クビ,**,,,,,14-14-12,34.3,54.1,9,522(+16),,,,[東]稲垣幸雄,吉田勝己,,202006010210
8,6,10,スリリングドリーム,牝3,54,丹内祐次,1:34.2,1,**,,,,,12-11-11,34.9,289.2,12,446(-2),,,,[東]小野次郎,サラブレッドクラブ・ラフィアン,,202006010210
9,2,3,カップッチョ,牡3,56,江田照男,1:34.4,1.1/2,**,,,,,4-5-7,36.3,109.5,10,460(+12),,,,[東]高市圭二,ミルファーム,,202006010210
10,3,4,シコウ,牡3,56,木幡巧也,1:34.5,1/2,**,,,,,2-2-5,36.7,51.7,8,460(+10),,,,[東]牧光二,岡田牧雄,,202006010210
11,8,14,マイネルテナシャス,牡3,56,松岡正海,1:34.6,1/2,**,,,,,10-10-9,35.6,382.2,15,470(+12),,,,[東]萱野浩二,サラブレッドクラブ・ラフィアン,,202006010210
12,7,13,デンタルバルーン,牝3,54,田辺裕信,1:34.6,ハナ,**,,,,,1-1-1,36.9,7.6,4,454(-2),,,,[西]牧浦充徳,三宅勝俊,,202006010210
13,7,12,ハニーリン,牝3,54,北村宏司,1:34.8,1.1/2,**,,,,,7-9-13,36.0,329.0,13,468(+6),,,,[東]堀井雅広,西森功,,202006010210
14,1,1,ミャゴラーレ,牡3,56,野中悠太,1:34.9,クビ,**,,,,,15-15-14,34.9,124.2,11,512(+8),,,,[東]黒岩陽一,山口裕介,,202006010210
15,3,5,ダリル,牡3,56,津村明秀,1:38.0,大,**,,,,,10-11-15,38.7,356.9,14,432(-10),,,,[東]松山将樹,山口裕介,,202006010210
1,8,10,ライラックカラー,牡5,56,マーフィ,1:08.4,,**,,,,,10-11,33.6,3.2,1,468(+6),,,,[東]藤沢和雄,山本英俊,"2,328.0",202006010211
2,7,8,ペイシャフェリシタ,牝7,55,田辺裕信,1:08.5,3/4,**,,,,,9-7,33.9,3.9,2,492(0),,,,[東]高木登,北所直人,928.0,202006010211
3,3,3,レジーナフォルテ,牝6,55,杉原誠人,1:08.5,クビ,**,,,,,1-1,34.7,5.0,3,504(+10),,,,[東]佐藤吉勝,永山勝敏,584.0,202006010211
4,6,7,キングハート,牡7,58,北村宏司,1:08.6,クビ,**,,,,,8-9,34.1,14.7,7,504(+6),,,,[東]星野忍,増田陽一,350.0,202006010211
5,8,11,アルマエルナト,セ9,56,柴田大知,1:08.8,1.1/4,**,,,,,5-5,34.6,40.7,8,480(0),,,,[東]伊藤大士,コウトミックレーシング,230.0,202006010211
6,4,4,ビップライブリー,牡7,58,大野拓弥,1:08.8,クビ,**,,,,,2-2,34.9,49.9,9,460(-4),,,,[西]清水久詞,鈴木邦英,,202006010211
7,2,2,ロジクライ,牡7,59,ミナリク,1:08.9,1/2,**,,,,,5-5,34.7,9.3,6,518(-6),,,,[西]須貝尚介,久米田正明,,202006010211
8,6,6,ミキノドラマー,牡7,56,菊沢一樹,1:08.9,クビ,**,,,,,7-7,34.5,144.5,10,504(+10),,,,[東]南田美知,谷口久和,,202006010211
9,1,1,メイソンジュニア,牡6,56,津村明秀,1:09.0,クビ,**,,,,,3-3,34.9,6.7,4,492(-8),,,,[西]渡辺薫彦,カナヤマホールディングス,,202006010211
10,5,5,エスターテ,牝5,54,松岡正海,1:09.2,1.1/4,**,,,,,3-3,35.1,8.9,5,426(+4),,,,[東]伊藤伸一,グリーンスウォード,,202006010211
11,7,9,トウショウピスト,牡8,57,江田照男,1:09.4,1.1/2,**,,,,,10-9,34.6,199.2,11,492(+2),,,,[東]土田稔,トウショウ産業,,202006010211
1,4,4,モンテグロッソ,牡5,57,Ｍ．デム,2:02.6,,**,,,,,5-5-2-2,35.3,4.6,2,508(0),,,,[東]木村哲也,ゴドルフィン,"1,100.0",202006010212
2,3,3,トーセングラン,牡4,56,横山和生,2:02.6,クビ,**,,,,,3-3-3-4,35.1,7.3,4,432(+8),,,,[東]田村康仁,島川隆哉,440.0,202006010212
3,1,1,パルクデラモール,牝5,53,菅原明良,2:02.9,1.3/4,**,,,,,10-10-11-10,34.8,39.9,7,468(0),,,,[東]鹿戸雄一,Ｇ１レーシング,280.0,202006010212
4,8,10,ヴァンランディ,牡4,56,マーフィ,2:02.9,クビ,**,,,,,8-8-6-4,35.2,1.9,1,454(+10),,,,[東]藤沢和雄,サンデーレーシング,170.0,202006010212
5,5,5,エターナルヴィテス,牡4,56,田中勝春,2:03.1,1.1/4,**,,,,,8-8-8-7,35.3,9.0,5,488(+8),,,,[東]松山将樹,永井廣司,110.0,202006010212
6,8,11,ショーンガウアー,セ5,55,木幡育也,2:03.3,3/4,**,,,,,1-1-1-1,36.1,28.9,6,500(+2),,,,[東]黒岩陽一,キャロットファーム,,202006010212
7,7,8,ヴィエナブロー,牝4,51,藤田菜七,2:03.3,ハナ,**,,,,,3-3-3-4,35.8,6.4,3,452(+8),,,,[東]林徹,吉田千津,,202006010212
8,6,6,ハクサンペリー,牡5,56,菊沢一樹,2:03.5,1.1/4,**,,,,,6-6-8-8,35.6,46.5,9,496(0),,,,[西]寺島良,河崎五市,,202006010212
9,6,7,バケットリスト,牝5,54,野中悠太,2:03.5,クビ,**,,,,,2-2-3-2,36.0,170.1,10,486(+6),,,,[東]高橋文雅,宮城寛也,,202006010212
10,2,2,フレスコパスト,牝6,55,内田博幸,2:04.0,3,**,,,,,11-11-8-8,36.1,383.3,11,416(-8),,,,[東]中野栄治,岡田壮史,,202006010212
11,7,9,ヒロノセンキン,セ4,56,横山武史,2:04.0,アタマ,**,,,,,6-6-6-10,36.3,43.0,8,472(+4),,,,[西]寺島良,サンエイ開発,,202006010212
1,7,14,タピオカ,牝3,54,木幡巧也,1:13.7,,**,,,,,1-1,37.7,19.9,6,494(+4),,,,[東]牧光二,清水牧場,510.0,202006010301
2,8,15,ペルシャンジュエル,牝3,51,藤田菜七,1:14.0,1.3/4,**,,,,,14-14,36.8,5.0,3,440(+2),,,,[東]金成貴史,深澤朝房,200.0,202006010301
3,3,5,クサヒバリ,牝3,54,マーフィ,1:14.0,クビ,**,,,,,2-2,37.9,3.7,2,436(-2),,,,[東]武井亮,那須野牧場,130.0,202006010301
4,3,6,トリッチトラッチ,牝3,54,田辺裕信,1:14.1,1/2,**,,,,,8-7,37.5,2.5,1,426(-2),,,,[東]伊藤圭三,ライオンレースホース,77.0,202006010301
5,1,1,ゴーゴーヘレンド,牝3,51,山田敬士,1:14.3,1,**,,,,,5-4,38.0,26.6,7,490(+4),,,,[東]林徹,上山牧,51.0,202006010301
6,7,13,スパークジョイ,牝3,54,吉田豊,1:14.3,クビ,**,,,,,4-4,38.1,16.2,5,462(+4),,,,[東]古賀史生,西森功,,202006010301
7,4,7,チェスナットロール,牝3,54,武藤雅,1:14.5,1,**,,,,,15-15,37.2,480.4,15,454(+12),,,,[東]浅野洋一,田頭勇貴,,202006010301
8,6,11,サンキーウエスト,牝3,54,岩部純二,1:14.5,クビ,**,,,,,11-11,37.8,6.3,4,438(+2),,,,[東]萱野浩二,加藤ステーブル,,202006010301
9,1,2,スローフード,牝3,54,北村宏司,1:14.5,ハナ,**,,,,,5-4,38.2,75.5,9,444(+8),,,,[東]田島俊明,村野康司,,202006010301
10,6,12,ディムッター,牝3,54,江田照男,1:15.2,4,**,,,,,12-12,38.3,262.1,13,458(-6),,,,[東]佐藤吉勝,薪浦亨,,202006010301
11,8,16,テイエムロング,牝3,54,武士沢友,1:15.5,1.3/4,**,,,,,16-16,38.0,255.1,12,412(0),,,,[東]石栗龍彦,竹園正繼,,202006010301
12,4,8,プラチナビューティ,牝3,54,田中勝春,1:15.5,ハナ,**,,,,,8-7,39.0,27.5,8,436(0),,,,[東]宗像義忠,西城公雄,,202006010301
13,5,9,イッツエルメス,牝3,53,菊沢一樹,1:15.6,クビ,**,,,,,7-7,39.2,161.9,11,466(+2),,,,[東]畠山吉宏,星加浩一,,202006010301
14,2,4,アースレイナ,牝3,54,横山和生,1:15.9,2,**,,,,,2-2,39.8,89.1,10,416(+6),,,,[東]清水英克,松山増男,,202006010301
15,2,3,ウェリナ,牝3,52,菅原明良,1:16.2,2,**,,,,,8-10,39.6,386.3,14,480(+4),,,,[東]中舘英二,ノースヒルズ,,202006010301
16,5,10,デルマジルコン,牝3,54,菅原隆一,1:16.5,1.3/4,**,,,,,12-13,39.6,636.7,16,438(-4),,,,[東]堀井雅広,浅沼廣幸,,202006010301
1,7,13,ファイアランス,牡3,56,石橋脩,1:55.9,,**,,,,,1-1-1-1,39.6,1.3,1,490(0),,,,[東]高橋祥泰,ゴドルフィン,510.0,202006010302
2,8,16,ダルムシュタット,牡3,56,田中勝春,1:57.7,大,**,,,,,5-6-6-5,40.3,11.1,3,474(+6),,,,[東]栗田徹,村野康司,200.0,202006010302
3,4,8,シンクロゲイザー,牡3,56,丸田恭介,1:58.0,1.3/4,**,,,,,4-3-3-3,41.3,93.7,9,444(+2),,,,[東]田村康仁,ディアレストクラブ,130.0,202006010302
4,5,9,カラヤン,牡3,53,山田敬士,1:58.0,クビ,**,,,,,13-14-6-5,40.5,144.5,10,484(-2),,,,[東]小桧山悟,三岡陽,77.0,202006010302
5,1,2,グローサーベア,セ3,56,マーフィ,1:58.1,1/2,**,,,,,2-3-2-2,41.7,4.5,2,472(+2),,,,[東]矢野英一,社台レースホース,51.0,202006010302
6,7,14,ペイシャジャングル,牡3,56,黛弘人,1:58.3,3/4,**,,,,,2-2-3-3,41.6,155.7,12,488(+2),,,,[東]深山雅史,北所直人,,202006010302
